"","playerID","LOS","recent_year","G","AB","R","H","X2B","X3B","HR","RBI","SB","CS","SO","BB","IBB","HBP","SH","SF","GIDP","inducted"
"4896","radclri01",11,1943,98.2727272727273,370.363636363636,54.3636363636364,115.181818181818,18.6363636363636,4.54545454545455,3.81818181818182,48.4545454545455,3.63636363636364,2.72727272727273,12.8181818181818,28.1818181818182,1,1.27272727272727,3.45454545454545,1,4.09090909090909,"N"
"4897","raderda01",10,1980,84.6,240.5,25.4,61.9,10.7,1.2,3,23.5,0.8,0.4,18,24.5,6.4,1.1,1.9,2.2,7.9,"N"
"4898","raderdo02",12,1977,122.083333333333,432.166666666667,52.5833333333333,108.5,20.4166666666667,3.25,12.9166666666667,60.1666666666667,3.08333333333333,2.75,87.9166666666667,44,4.25,3.33333333333333,2.25,4.25,11.8333333333333,"N"
"4899","raglato01",3,1973,34,88,6.66666666666667,20.3333333333333,3,0.333333333333333,0,4.66666666666667,0.666666666666667,1.33333333333333,15.6666666666667,4.33333333333333,0,0.666666666666667,2.33333333333333,0,2.33333333333333,"N"
"4900","rainela01",2,1958,51.5,126.5,20,32,7,0,1,8,2.5,1.5,22.5,9.5,0.5,0.5,1,0,1.5,"N"
"4901","raineti01",24,2002,104.25,369.666666666667,65.4583333333333,108.541666666667,17.9166666666667,4.70833333333333,7.08333333333333,40.8333333333333,33.6666666666667,6.08333333333333,40.25,55.4166666666667,6.16666666666667,1.75,1.625,3.16666666666667,5.91666666666667,"Y"
"4902","raineti02",3,2004,25,53.3333333333333,8,11.3333333333333,3,0.333333333333333,0,2.33333333333333,3.33333333333333,1,12,3,0,0.666666666666667,1,0,1.33333333333333,"N"
"4903","rajsiga01",4,1985,37.25,74,7,17.5,4.25,0.75,0.75,6.75,0.25,1,16,9.75,2,0.5,1,0.25,0.75,"N"
"4905","ramazbo01",8,1953,43.25,106.375,10.75,24.5,2.75,1.125,0.5,6.625,1.875,0.75,13.375,5.625,1,0.25,1.75,1,3,"N"
"4906","ramiral02",4,2000,33.75,83,9.5,21.5,4.25,0.75,3,12,0.75,0.25,19.5,3.75,0.5,0.25,0.5,0,2.5,"N"
"4907","ramiral03",10,2016,137.1,513.4,60.1,138.7,24.9,1.7,11.5,59,14.3,6.3,65,26.3,1.8,3,3.6,4.2,13.9,"N"
"4908","ramirar01",20,2015,109.7,406.8,54.9,115.15,24.75,1.2,19.3,70.85,1.45,0.9,61.9,31.65,2.9,6.35,0.15,4.35,11.65,"N"
"4909","ramirha01",16,2019,104.25,396.8125,65.5625,114.625,23.4375,2,16.9375,57.3125,17.5625,5.8125,77.125,41.25,4.0625,4.4375,0.6875,2.25,8.5625,"N"
"4912","ramirma01",6,1985,30.6666666666667,47.6666666666667,5.5,9.16666666666667,1.33333333333333,0.5,0.666666666666667,4.66666666666667,0,0,10.6666666666667,6.83333333333333,0.5,0.166666666666667,0.666666666666667,0.166666666666667,0.833333333333333,"N"
"4913","ramirma02",21,2011,109.619047619048,392.571428571429,73.5238095238095,122.571428571429,26.047619047619,0.952380952380952,26.4285714285714,87.1904761904762,1.80952380952381,1.57142857142857,86.3333333333333,63.2857142857143,10.2857142857143,5.19047619047619,0.0952380952380952,4.28571428571429,11.5714285714286,"N"
"4914","ramirma03",2,2010,22.5,57.5,8,12.5,2,0,2,8.5,0,0,18.5,9,0,2.5,0,1,1.5,"N"
"4915","ramirmi01",3,1979,31.3333333333333,50.6666666666667,4.66666666666667,9.33333333333333,1,0.666666666666667,0,2,0,0.333333333333333,6,4.33333333333333,0.333333333333333,0,0.333333333333333,0,1.66666666666667,"N"
"4916","ramiror01",5,1979,28.6,56.2,4.8,10.6,1,0.2,0,3.2,3.2,1.8,13,4.8,0,0.2,2.8,0.2,1,"N"
"4917","ramirra01",13,1992,118.384615384615,422.615384615385,43.2307692307692,110.153846153846,17.2307692307692,2.38461538461538,4.07692307692308,37.2307692307692,8.61538461538461,5.76923076923077,47.7692307692308,20.3076923076923,2.84615384615385,1.61538461538462,5.61538461538461,2.69230769230769,8.69230769230769,"N"
"4918","ramirwi01",3,2013,23.3333333333333,39.3333333333333,5.33333333333333,10.6666666666667,2.66666666666667,0.666666666666667,0.333333333333333,3.66666666666667,0,0.666666666666667,12.3333333333333,2.66666666666667,0,0.333333333333333,0,0.666666666666667,0.666666666666667,"N"
"4919","ramosbo01",6,1984,17.1666666666667,38.6666666666667,3.33333333333333,7.33333333333333,1.16666666666667,0.166666666666667,0.666666666666667,2.83333333333333,0,0,6.33333333333333,3.66666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,1.5,"N"
"4920","ramosdo01",12,1990,42.25,90.5,9.08333333333333,21.75,2.83333333333333,0.166666666666667,0.666666666666667,7.08333333333333,0.5,0.75,11.5,7.66666666666667,0.416666666666667,0.583333333333333,1.5,0.583333333333333,3.25,"N"
"4922","ramsebi01",1,1945,78,137,16,40,8,0,1,12,1,1,22,4,1,3,1,1,3,"N"
"4923","ramsemi01",8,1985,49.25,98.25,10.125,23.625,3.25,0.75,0.25,7.125,1.75,0.875,13.875,6,1,0.25,1.875,0.375,2.625,"N"
"4924","ramsemi02",1,1987,48,125,18,29,4,2,0,12,2,4,32,10,0,0,2,1,3,"N"
"4925","randabo01",5,1980,92,265,30.8,68.2,10,1.8,0.2,18.2,2.2,2.8,20.4,16.6,0,4.2,11.2,1.2,3.8,"N"
"4926","randajo01",13,2006,117.076923076923,417.538461538462,53.6153846153846,118.692307692308,25.1538461538462,2.76923076923077,9.46153846153846,56.8461538461538,3.23076923076923,2,56.7692307692308,33.2307692307692,1.69230769230769,4.23076923076923,1.92307692307692,5.15384615384615,10.6923076923077,"N"
"4927","randane01",2,1907,48.5,168,11,35.5,5,2.5,0,9.5,3,1,12.5,13.5,1,3.5,4,1,3,"N"
"4928","randdi01",3,1957,24,48.6666666666667,3.66666666666667,11.6666666666667,1,0.333333333333333,0.666666666666667,4.33333333333333,0,0.333333333333333,10.3333333333333,4.66666666666667,0.666666666666667,0,1.66666666666667,1,0,"N"
"4929","randlle01",12,1982,94.8333333333333,329.166666666667,40.6666666666667,84.6666666666667,12.0833333333333,3.33333333333333,2.25,26.8333333333333,13,9.33333333333333,42.0833333333333,31,2.25,1.25,5.16666666666667,2.33333333333333,6,"N"
"4930","randowi01",19,1992,115.894736842105,422,65.2105263157895,116.315789473684,16.6315789473684,3.42105263157895,2.84210526315789,36.1578947368421,14.2631578947368,4.94736842105263,35.5263157894737,65.4210526315789,1.94736842105263,2,5.21052631578947,3.36842105263158,11.5263157894737,"N"
"4931","ranewme01",6,1969,44.8333333333333,99,11.3333333333333,24.5,3.33333333333333,1.5,1.33333333333333,9,0.5,0.5,20,7,1.5,1,0.833333333333333,0.833333333333333,2.16666666666667,"N"
"4932","ransoco01",14,2013,27.3571428571429,53.7142857142857,7.92857142857143,11.4285714285714,3.35714285714286,0.142857142857143,2.14285714285714,7.5,0.428571428571429,0.214285714285714,19.5714285714286,6.28571428571429,0.142857142857143,0.642857142857143,0.642857142857143,0,1.35714285714286,"N"
"4933","rappea01",6,1952,22.5,46.5,4.5,12.1666666666667,2.66666666666667,0.666666666666667,0.333333333333333,6.5,0.333333333333333,0.166666666666667,6.83333333333333,4.16666666666667,1,0.166666666666667,0.166666666666667,1,0.833333333333333,"N"
"4934","rappgo01",4,1923,69,266,33.5,67.25,11.75,1.25,0.5,18.25,4,7.75,16,18.75,1,0.5,7.25,1,3,"N"
"4935","raridbi01",12,1920,81.8333333333333,239.75,22.6666666666667,56.8333333333333,8.75,2,0.583333333333333,22.6666666666667,3.91666666666667,0.916666666666667,21.3333333333333,28.3333333333333,1,1.08333333333333,6.25,1,3,"N"
"4936","rasmuco01",11,2018,99.2727272727273,336.727272727273,48.7272727272727,81,16.6363636363636,1.90909090909091,15.0909090909091,44.6363636363636,3.18181818181818,1.54545454545455,100.545454545455,32.9090909090909,2.09090909090909,1.63636363636364,1.18181818181818,2,4,"N"
"4937","rathmo01",7,1920,80.7142857142857,292.571428571429,41.5714285714286,74.4285714285714,5.14285714285714,1,0.571428571428571,13.1428571428571,11.7142857142857,2.42857142857143,14.7142857142857,36.8571428571429,1,2,12.1428571428571,1,3,"N"
"4938","ratlipa01",5,1972,29,59.4,5.6,12.2,2,0.4,2.4,8.4,0,0,23.8,5.6,1,1.8,0.2,0.2,0.4,"N"
"4939","raubto01",2,1906,30,81,7.5,20.5,2.5,3,0,4.5,2.5,1,8,4.5,1,1,1,1,3,"N"
"4940","rawlijo01",15,1926,72,247.933333333333,27.2666666666667,61.8666666666667,8.13333333333333,1.86666666666667,0.933333333333333,20.2,6.13333333333333,1.93333333333333,18.3333333333333,17.1333333333333,1,1.8,11,1,3,"N"
"4941","rayfofl01",7,1987,55.7142857142857,149.142857142857,16,36.4285714285714,6.14285714285714,0.142857142857143,5.42857142857143,16.7142857142857,0.571428571428571,0.714285714285714,32.1428571428571,7.85714285714286,0.142857142857143,0.428571428571429,1.28571428571429,0.571428571428571,4,"N"
"4942","rayjo01",11,1990,123,471.636363636364,54.9090909090909,136.545454545455,26.7272727272727,3.27272727272727,4.81818181818182,54,7.27272727272727,4.45454545454545,29.9090909090909,32.0909090909091,3.54545454545455,1.09090909090909,4.36363636363636,5.09090909090909,11.4545454545455,"N"
"4943","raymefr01",3,1905,123.666666666667,460,31.6666666666667,100.333333333333,13.3333333333333,2.33333333333333,0.333333333333333,33.6666666666667,16.6666666666667,1,44,10.6666666666667,1,3.66666666666667,13,1,3,"N"
"4944","readyra01",15,1995,51.8,140.666666666667,20.8,36.4666666666667,7.13333333333333,1.4,2.66666666666667,15.9333333333333,1.8,1,18.4,21.7333333333333,0.533333333333333,0.8,1.4,1.26666666666667,2.73333333333333,"N"
"4946","rebouje01",12,2003,84.8333333333333,185.75,25.8333333333333,44.6666666666667,8.33333333333333,0.5,1.66666666666667,16.8333333333333,1.83333333333333,1.25,33.4166666666667,24.3333333333333,0.416666666666667,1.33333333333333,5.08333333333333,0.75,4.16666666666667,"N"
"4947","reckean01",8,2017,25.75,69,6.875,13.75,3.5,0,2.25,8.75,0.375,0.25,24.125,7.5,0.5,0.75,0.875,0.625,0.75,"N"
"4949","redfebu01",2,1929,53.5,153.5,11,33.5,3,1.5,0,19,4.5,1.5,11,7.5,1,0,6,1,3,"N"
"4950","redmati01",6,2007,72,228.333333333333,27.8333333333333,64.1666666666667,10.1666666666667,2.66666666666667,2.83333333333333,19.5,6.66666666666667,2.66666666666667,24.5,11,0.333333333333333,1,1.5,1.66666666666667,3.16666666666667,"N"
"4951","redmomi01",13,2010,58.7692307692308,174.153846153846,16,49.9230769230769,9,0.230769230769231,1,18.6923076923077,0.0769230769230769,0.153846153846154,19.6153846153846,11.1538461538462,1.69230769230769,4.15384615384615,1.76923076923077,1.30769230769231,6.38461538461539,"N"
"4952","redusga01",14,1994,82.7857142857143,250.928571428571,42.2142857142857,63.2857142857143,13.0714285714286,3.64285714285714,6.42857142857143,25.1428571428571,23,5.92857142857143,49.1428571428571,34.3571428571429,1.5,1.21428571428571,1,2.85714285714286,2.71428571428571,"N"
"4953","reedaj01",4,2019,15.5,43.75,3,6.5,0.75,0,1,3,0,0,17.75,5.5,0,0,0,0.5,0.5,"N"
"4954","reedda01",3,1992,27.3333333333333,51,5.66666666666667,9.33333333333333,2.66666666666667,0.333333333333333,2,5.33333333333333,0.333333333333333,0,15,3.66666666666667,0.666666666666667,0.333333333333333,0,0.666666666666667,1,"N"
"4955","reedja01",3,1963,74,43,13,10,1.66666666666667,0.666666666666667,0.333333333333333,2,2.33333333333333,0.666666666666667,7.33333333333333,4.66666666666667,0.333333333333333,0,0.333333333333333,0,0.666666666666667,"N"
"4956","reedje02",19,2000,64.9473684210526,163.210526315789,16.3684210526316,40.7368421052632,7.57894736842105,0.526315789473684,3.21052631578947,17,0.368421052631579,0.473684210526316,29.7894736842105,20.5789473684211,2.26315789473684,0.736842105263158,1.84210526315789,1.31578947368421,3.89473684210526,"N"
"4957","reedje03",8,2011,60.375,156.25,17.625,39.375,8.375,1.5,1.5,13.75,2.5,2.625,24.5,12.5,0.5,0.875,1.25,1,3.25,"N"
"4958","reedjo01",11,1997,116.727272727273,414,51.4545454545455,111.909090909091,23.9090909090909,0.909090909090909,2.45454545454545,35.6363636363636,3.63636363636364,4,37,49.2727272727273,2.63636363636364,2.72727272727273,8.09090909090909,3,10.7272727272727,"N"
"4959","reedmi01",4,1915,17,40.75,4,9.25,1,0.5,0,2.5,1.75,1,4.5,3.25,1,0.5,2,1,3,"N"
"4960","reedri01",17,2003,16.1176470588235,17.4705882352941,1.35294117647059,3,0.529411764705882,0,0.117647058823529,1.41176470588235,0,0,5.47058823529412,0.764705882352941,0,0.0588235294117647,2.76470588235294,0.235294117647059,0,"N"
"4961","reeseji01",3,1932,77.3333333333333,247.333333333333,41,68.6666666666667,13,1.33333333333333,2.66666666666667,23.3333333333333,2.33333333333333,1.66666666666667,12.3333333333333,16,1,1,2.66666666666667,1,3,"N"
"4962","reesepe01",16,1958,135.375,503.625,83.625,135.625,20.625,5,7.875,55.3125,14.5,3.3125,55.625,75.625,0.9375,1.625,9.8125,1.875,11,"Y"
"4963","reesepo01",8,2004,107,354.125,45.75,88,16,2.125,5.5,33.875,18,3.25,66.375,28.25,2.625,2.875,4,3,4.875,"N"
"4964","reesera01",4,1930,82.75,285.5,41.5,80.25,11.75,2.75,3.5,27.75,5.25,1,26.75,12.75,1,1.5,7.75,1,3,"N"
"4965","reeseri01",11,1973,78.7272727272727,183.636363636364,22.5454545454545,46.5454545454545,6.63636363636364,1.54545454545455,4.72727272727273,22.2727272727273,1.45454545454545,1.36363636363636,24.5454545454545,14.3636363636364,2,1.81818181818182,1,1.45454545454545,3.27272727272727,"N"
"4966","reevebo01",6,1931,83.6666666666667,266.333333333333,33.8333333333333,67,9.16666666666667,3.66666666666667,1.33333333333333,22.5,3.5,3.5,36.3333333333333,29.1666666666667,1,2.5,7.83333333333333,1,3,"N"
"4968","regalru01",3,1956,30.3333333333333,84.3333333333333,9,21,2.66666666666667,0,0.666666666666667,10.3333333333333,0,0.666666666666667,7,8.33333333333333,0.333333333333333,1.66666666666667,1.33333333333333,0.333333333333333,2,"N"
"4969","reganbi01",6,1931,106.833333333333,394,39.3333333333333,105.333333333333,26.3333333333333,6,3,48.6666666666667,6.33333333333333,4.5,40.8333333333333,20.3333333333333,1,1.66666666666667,12.3333333333333,1,3,"N"
"4970","rehgwa01",7,1919,37.5714285714286,107.428571428571,12.1428571428571,26.8571428571429,3.42857142857143,1.57142857142857,0.285714285714286,9.42857142857143,3.71428571428571,2,9.42857142857143,7.14285714285714,1,0.285714285714286,2.71428571428571,1,3,"N"
"4971","reichdi01",2,1923,64,192.5,21.5,49.5,9,1.5,0.5,19.5,1.5,3,18,11,1,4.5,3.5,1,3,"N"
"4972","reichhe01",3,1949,37,130,14.3333333333333,36.3333333333333,6,0.666666666666667,1,11.3333333333333,1.33333333333333,0.333333333333333,11,4.66666666666667,1,0.333333333333333,2.33333333333333,1,3,"N"
"4973","reichri01",13,1974,76.6923076923077,254.384615384615,30.0769230769231,66.4615384615385,8.38461538461539,1.84615384615385,8.92307692307692,34.2307692307692,3.07692307692308,3.15384615384615,51.6923076923077,20.2307692307692,1.53846153846154,5.07692307692308,1.92307692307692,1.84615384615385,6.92307692307692,"N"
"4974","reidybi01",5,1904,16.4,47.4,3.6,7.8,0,0.2,0,2.6,0.8,1,11.4,3,1,0.4,1.6,1,3,"N"
"4975","reimeke01",6,1993,81.3333333333333,242.5,27,62.6666666666667,14.1666666666667,0.666666666666667,8.66666666666667,34,1.16666666666667,2,49.5,19.1666666666667,2.5,3.83333333333333,0.166666666666667,2,6,"N"
"4976","reimono01",9,2016,53.3333333333333,153.111111111111,19.8888888888889,37.6666666666667,6.77777777777778,0.777777777777778,6.22222222222222,19.3333333333333,2,0.777777777777778,39.5555555555556,16.6666666666667,0.666666666666667,1.44444444444444,0,1.66666666666667,3.88888888888889,"N"
"4977","reinhar01",5,1928,24.6,37.2,5,11.2,1,0.6,0,3.8,0.2,0.6,4.6,1.4,0.8,0,1.2,0.8,2.4,"N"
"4978","reisbo01",6,1938,29.1666666666667,50.1666666666667,5.33333333333333,11.6666666666667,1.66666666666667,0.333333333333333,0,3.5,0.833333333333333,1,5.83333333333333,4.16666666666667,1,0,0.666666666666667,1,1.83333333333333,"N"
"4979","reisepe01",10,1952,86.1,266.2,47.3,78.6,15.5,4.1,5.8,36.8,8.7,1.1,36.9,34.3,1,2,2.8,1,2.6,"N"
"4980","reitzke01",11,1982,122.181818181818,434.272727272727,33.2727272727273,113,22.0909090909091,1.09090909090909,6.18181818181818,49.8181818181818,0.909090909090909,1.27272727272727,47.0909090909091,16.7272727272727,4.27272727272727,3.18181818181818,3.09090909090909,4.45454545454545,14.2727272727273,"N"
"4981","relafde01",12,2007,78.25,244.916666666667,31.25,59.5,12.25,1.58333333333333,3.33333333333333,25.6666666666667,6.75,2.33333333333333,41.4166666666667,24.4166666666667,1.83333333333333,4.16666666666667,3.08333333333333,2.33333333333333,4.83333333333333,"N"
"4982","remyje01",10,1984,115.4,445.5,60.5,122.6,14,3.8,0.7,32.9,20.8,9.9,40.4,35.6,1,0.4,11.6,3.2,8.3,"N"
"4986","renicri01",5,1972,55.2,110.6,14.2,24.4,4,0.4,4,14.2,0,0.8,28.4,12.6,0.8,0.6,0.6,0.8,3.6,"N"
"4987","renkost01",17,1983,27.1764705882353,31.2352941176471,2.58823529411765,6.70588235294118,0.941176470588235,0.117647058823529,0.352941176470588,2.47058823529412,0.176470588235294,0,8.17647058823529,1.47058823529412,0,0,1.41176470588235,0,0.705882352941177,"N"
"4988","rennabi01",6,1959,61.6666666666667,153,20.5,36.5,6,1.66666666666667,4.66666666666667,19.8333333333333,0.333333333333333,1.16666666666667,27.6666666666667,16.5,0.5,1,1.33333333333333,0.833333333333333,2.5,"N"
"4989","rensato01",7,1939,28.5714285714286,73.4285714285714,10.1428571428571,19.1428571428571,3.71428571428571,0.714285714285714,1,9.28571428571429,0.714285714285714,0.571428571428571,7.71428571428571,8.14285714285714,1,0.428571428571429,0.714285714285714,1,3,"N"
"4990","renteed01",16,2011,134.5,508.875,75,145.4375,27.25,1.8125,8.75,57.6875,18.375,6.75,73.875,44.875,2.625,1.9375,6.1875,4.75,15.0625,"N"
"4991","renteri01",5,1994,36.8,84.4,8.4,20,4,0.4,0.8,8.2,0.4,1.2,9.8,5,0.2,0.8,0.8,0.2,2.6,"N"
"4992","repasbo01",2,1942,42,132.5,15,32,6,0.5,1,12,3,1,16,16.5,1,0.5,0.5,1,3,"N"
"4993","repkoja01",7,2012,51.4285714285714,100,15,22.4285714285714,4.14285714285714,0.571428571428571,2.28571428571429,9.57142857142857,3.85714285714286,1.14285714285714,27.8571428571429,7.42857142857143,0.285714285714286,2.57142857142857,1.14285714285714,0.142857142857143,1.57142857142857,"N"
"4994","repozro01",11,1972,75.5454545454545,195,23.3636363636364,43.6363636363636,6.63636363636364,1.72727272727273,7.45454545454545,23.6363636363636,2.36363636363636,2.27272727272727,45.3636363636364,25.4545454545455,2.45454545454545,0.909090909090909,1.45454545454545,1.81818181818182,1.27272727272727,"N"
"4995","repulri01",10,1961,92.8,308.8,40.7,83,15.3,2.3,10.6,41.6,2.5,2.9,43.3,20.7,1.1,3.3,2,3.1,9,"N"
"4996","restedi01",2,1951,46.5,135,21,32.5,6,0,6.5,21.5,1.5,0.5,15,18.5,1,2,1.5,1,4,"N"
"4997","restomi01",7,2007,21.7142857142857,38.2857142857143,5.28571428571429,9.14285714285714,1.85714285714286,0.428571428571429,0.857142857142857,3,0.142857142857143,0,9.71428571428571,4,0,0.142857142857143,0,0,1.42857142857143,"N"
"4998","retteme01",13,1980,78.6923076923077,196.538461538462,30.2307692307692,53.3076923076923,8.76923076923077,1.23076923076923,5.07692307692308,25.3076923076923,5.23076923076923,2.15384615384615,29.3846153846154,34.2307692307692,1.15384615384615,1.38461538461538,2.76923076923077,1.53846153846154,5,"N"
"4999","retzeke01",4,1964,59.25,172.5,16.25,45.5,6.25,0.5,3.5,18,1.25,0,12.5,13,1.75,0.75,1.25,1,3.5,"N"
"5000","reulbed01",14,1917,28.6428571428571,61.5714285714286,3.71428571428571,9.07142857142857,1.14285714285714,0.428571428571429,0.0714285714285714,3.71428571428571,0.214285714285714,1,21.7142857142857,4.21428571428571,1,0.142857142857143,4.14285714285714,1,3,"N"
"5001","reverbe01",9,2017,95.2222222222222,348.666666666667,44.4444444444444,99.1111111111111,9.77777777777778,4.11111111111111,0.777777777777778,22,23.4444444444444,5.88888888888889,34.2222222222222,16.7777777777778,0.333333333333333,1.55555555555556,3.11111111111111,1.33333333333333,6.77777777777778,"N"
"5002","reverda01",8,1982,69.625,229,25.625,60.75,10.375,2,7.75,29.25,0.25,1.25,30,18.5,3.25,0.25,0.625,2,4.5,"N"
"5003","reyesar01",2,2009,29,63.5,6.5,13,0,0,0.5,1.5,1.5,0,12,2.5,0,1,2.5,0,1,"N"
"5005","reyesgi01",7,1991,17.4285714285714,36.8571428571429,1.85714285714286,7.42857142857143,1.57142857142857,0,0,2,0.285714285714286,0.571428571428571,9.14285714285714,2.85714285714286,0.285714285714286,0.428571428571429,0.142857142857143,0.142857142857143,0.857142857142857,"N"
"5006","reyesjo01",17,2018,110.411764705882,444.235294117647,69.4117647058823,125.764705882353,22.7647058823529,7.70588235294118,8.52941176470588,42.2941176470588,30.4117647058824,7.47058823529412,53.7647058823529,34.6470588235294,3.29411764705882,0.647058823529412,2.94117647058824,2.23529411764706,4.82352941176471,"N"
"5007","reyesna01",4,1950,69.75,232.75,22.5,66,8.75,2.75,3.25,27.5,1.25,1,15.5,11,1,3.75,3.75,1,6.75,"N"
"5009","reyesre01",2,2004,40.5,88.5,9,19.5,4.5,0.5,1,4,1,0.5,18,5,1,0,0.5,0.5,1.5,"N"
"5012","reynoca01",13,1939,94,345.769230769231,51.6923076923077,104.384615384615,19,8.23076923076923,6.15384615384615,53.7692307692308,8.61538461538461,3.30769230769231,23.6923076923077,20,1,3.23076923076923,6.30769230769231,1,3.76923076923077,"N"
